text,label
"صورة لاحد جرذان قوات #أسد المدعومة من #روسيا و #إيران تقوم بتعفيش المناطق التي تحتلها في #درعا 
لن يعرف التاريخ أنذ",1
"ليس هناك افضل من الاعدام، حتى تسريح وتريح
ليتكم تعدمون جرذان الاخوان في الكويت حتى تستعيد الكويت بريقها",1
العثماني جيش منظم وليس عصبات في جبال وجحور مثل الفار كانوا يحتاجون فليت وليس مدافع وطائرات أول مرة أشوف واحد يفتخر,1
الأجانب جرذان الإقتصاد,1
تعلمون الغيب انتم ولا وش وضعكم ولا عندك دليل ولا عندك شى و جاي بكل وقاحة و سف,1
"#محمد_بن_سلمان 
دعواتكم له وأن يكفيه شر كل شيطان مريد من جرذان العرب 
وأجعله ذخرا للوطن 
اللهم أحفظ",1
ربي ينصركم على جرذان 🐀 ايران المارده #التحالف,1
وش رأيك أستاذ الأمر مريب صح ! حتى في أوروبا والدول المتقدمة الكثير يرفضون أن يكونوا فئران أو جرذ,1
"#عبير_موسى 
سيدة تونسية بطلة وقفت لوحدها فى البرلمان التونسى ضد جرذان الإخوان المفسدين",1
فينيس او فينيسيا ميليانة جرذان,1
قريبا اليمن بتلفضكم للبحر يا جرذان,1
"#قيس_سعيد 
إلى مزبلة التاريخ  يا جرذان 
🇹🇳🇹🇳🇹🇳",1
_ _ _ باريس مال جرذان,1
_______ _ لا أرى جرذان أرى نساء عزّل يتم الاعتداء عليهم هل ممكن ان افهم لماذا,1
الحمد لله الذي شفى صدورنا بنفوق تسعة جرذان من المهاجمين ولاذ البقية بالفرار,1
من باع مبادئه في اخر عمره واصبح يغير كلامه فهو اوسخ من جرذان المجاري ولا له قيمه بين الرجال,1
جربوه في الموطن السعودي المسكين كل الجرع على اساس هم جرذان حقول تجارب  جربوا في الملك سلمان ان عاش قده,1
ايوه الله ربي ياخذهم وينتقم منهم كلهم جرذان فبراير بجميع مسمياتهم,1
الله يرحمك يا صدام بعدك ظهرو كثير جرذان يتكلمون بزمنك والله كانو مثل النسوان وما يقدرون ينطقو,1
"عينة من شباب الغنانيش
#تونس #جرذان #من_انتم #تونس_تنتفض_ضد_الاخوان #النهضة",1
"جرذان بني صهيون 
وعبدة انظمة السوء والحرب الخاسرة على الاسلام 
كل عام ترذلون 
هكذا هم ليبرليو الجزء الاس",1
كم سموم جرذان و ميتانول و نفتالين و أرسنيك أمونيا  استهلكت كمدخن سابق 😁😁😁 يعني مستحيل تؤثر في الكورونا,1
باش يورّيك اللي كانت فما جرذان ما أقذر وأنذل قاعدة تعطّل في مصالح الزوالي البسيط على حساب تجاذبات سياسية,1
أنت انسان وسخ بلدنا أشرف من جرذان الي كيفك ياخي لا حاجة لنا بيك في تونس,1
الله الله يا حوثي من خمس سنين وانت تصطاد جرذان بني سعود و تحرق مصافي النفط عندهم,1
_  اخونجي قذر  فعلاً قالتها #عبير_موسى  عنكم جرذان 🐀 🐀 وفضحناهم الى مزبلة,1
__ ساعدونا على جرذان الاخونج في الجنوب العربي وعليا الحرام لا اتزوج تونسيه إذا ساعدتونا وافتكينا منهم,1
_ سوق و شارع سويكت  الخبر الشمالية اسوء منطقة كلها عماله للاسف غير نظيفين و حواريها يوجد فيها جرذان,1
__ نصرك الله وقواك على جرذان الامةومدمرين الاوطانكفوووالمراءة الحديدية والله انك اخت رجال ويعتز الرجل بمثلك,1
"لهذه الدرجة كلامي اوجعك 
داخل صفحتي و تعلق على المثبتة عندي 
وتقول انك مو مهتم في كلامي 
يا فلسطيني قلب",1
جرذان اصل العرب 😂🤣😊,1
"تخراي تحتك
روحيلها جرذان الجزيرة
تتكلمون عالعودة  للوراء
اسالوا البيين",1
"في حياتي ما كرهت ناس اكثر من الشخابيط، بس لا تعطيهم اكثر من حجمهم، الشخابيط جرذان أمام الرجال، واسود على",1
"#عبير_موسى 
عصابة الإخوان جرذان وفضحناهم 
#الغنوشي
#الإخوان
#حركه_النهضه
#قيس_سعيد_البطل",1
ربي يرحم القذافي الذي استشهد على يد غوغاء جرذان الناتو جرذان برنارد ليفبي بهدف اغلاق فم الشهيد لصالح ساركوزي,1
____ جرذان وفضحناهم  الضحكه تدل علئ انتهاء اللعبه المعده سابقا,1
جرذان العصر,1
"من حمى و أنقذ عفاش و الآن يؤوي جرذان الشرعية 
ولا يريد للحرب أن تنتهي 
هدفه الأول والأخي",1
"_ مخازن السلاح فتحوها لإيقاف النيتو و كانت بالأرقام العسكرية و التوزيع منتظم لكل متطوع يا تيس التيوس

أم",1
"اغرب عن وجهي ياهذا، وهل أنت تملك عقلاً حتى تقترح علينا
متى ينتهي معسكرك في حسابي
والله وتالل",1
"اللهم سلطهم على الحشد القذر الذي دمر العراق لصالح الفرس المجوس الارهابيين، مع امنياتي ان نرى قصف كثيف لمواقع جرذان",1
_ سيأتي عليكم زمان فيه ناس اسمهم الاخوان  كبارهم أفاعي وصغارهم جرذان  في قلوبهم يسكن الشيطان  تخر,1
الإخوان جعلونا جرذان في عالم مفترس,1
"فكأنّ جرذان المحلّة كلّها
في حلقه يقرضن خبزًا يابساً 🤩",1
اثريهم زعولين جرذان بغلف😂😂😂,1
انت تحمل العار بشهادة الزور هذه فهي مجرد فاشنست سمسارة تروج لبضاعة تبرأت الشركة المص,1
"احذف من الفيديو فقرة أكلك للجرذان ييييع 
استخدم غير مصطلح قول سندوس جرذان الضاحية وكبير الجرادين #حسن_زميرة",1
"جرذان وفضحناهم 
المرأه الحديده
بمليون راجل مكتوب ف البطاقه ذكر 
#عبير_موسى👇",1
"_  دماء جميع الشعوب متساوية 

لكن العملاء والخونة امثالك ممن يصيحون فقط ويتبكبكون 

عبارة",1
خوذوا جرذان حركة الارهاب النهضوية عندكم يا حثالات قطر,1
جيش وطني رغم أنفك وأنفك جرذان لي معاك,1
"قال جدي 
سيأتي عليكم زمان فيه ناس اسمهم الإخوان كبارهم أفاعي وصغارهم جرذان ،
في قلوبهم يسكن الشيطان  تخرج منهم دا",1
"طلعه تتمناها لكل جرذ اخواني والا عسكري والا صايع شيباني والا شاب
وااااخ لو تلعب يا زهر و يحطوني ع",1
"__ _ طبعا
الشعب هو السند

و لولا خروجه في مصر لما كنا قضينا على جرذان الاخونجية 

با",1
طول عمركم جرذان,1
نعم هيا بزونه ولاكن انتم جرذان نعلكم الله,1
"يا بوبشار الله يهدينا و إياك ، نشرتوا هالساقط ابن الساقط يعني لو كلنا نعلق على إعادة تغريد وحدة بزيادة",1
الإخوان المتاسلمين عملاء وأدوات هدم وخراب ولاءهم لمن يدفع الدولار لا وطن لهم ولن ترى الأمة العربيه النور,1
نظفناهة من جرذان,1
كفووو اضربو معاقل جرذان ابن تيمية والوهابية,1
الليبرالية الفاجرة التي تزعم الانتصار للحرية والمدنية والديمقراطية والتعددية لا ترى قبح عبوديتها وهي تلعق,1
